"All transactions for ktamas"
Date,Description,Currency,Amount,Type,Tags,Account,Status,kovacs.tamas.hun@gmail.com,"László Ratskó","Virág Zoltán"
2011-07-15,"Efott - Kaja",HUF,"+ 200.00",Expense,"Dinner,Efott",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-15,Grillezés,HUF,"+ 2,250.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-14,"2 buszjegy",HUF,"+ 440.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-14,"Reggeli - Kisbolt",HUF,"+ 275.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-14,"Efott - Belépő",HUF,"+ 5,990.00",Expense,Efott,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-14,Üdítő,HUF,"+ 350.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-14,"Efott - Kaja",HUF,"+ 300.00",Expense,"Grocery,Efott",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-14,"Efott - Vonatjegy",HUF,"+ 2,190.00",Expense,"Public Transport,Efott",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-13,Rossmann,HUF,"+ 5,815.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-12,"Ebéd - Tesco",HUF,"+ 270.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,"To wallet",HUF,"+ 45,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-07-11,"Ebéd - Tesco",HUF,"+ 600.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,Gyógyszer,HUF,"+ 2,100.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,"Reggeli - Kisbolt",HUF,"+ 400.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,Kisbolt,HUF,"+ 305.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,Kisbolt,HUF,"+ 2,535.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,"Reggeli - Kisbolt",HUF,"+ 275.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,Internet,HUF,"+ 5,066.00",Expense,Internet,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-11,"Közös költség",HUF,"+ 2,000.00",Expense,"Community fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-09,Spar,HUF,"+ 4,230.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-08,Borotvazselé,HUF,"+ 565.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-08,Öblít,HUF,"+ 680.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-08,Tej+mosogatószer,HUF,"+ 325.00",Expense,"Iwebs Office",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-08,Tesco,HUF,"+ 505.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-08,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-08,"Ebéd - Tesco",HUF,"+ 455.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-08,Lakbér,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-07-07,"To Cash",HUF,"+ 2,000.00",Transfer,"To cash","Pénztárca -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2011-07-07,"To savings",HUF,"+ 60,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-07-07,"To savings",HUF,"+ 100,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-07-07,"To wallet",HUF,"+ 10,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-07-07,Sallary,HUF,"+ 263,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-07-07,"Zoli - Energiaital",HUF,"+ 140.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-07,"Ebéd - Tesco",HUF,"+ 580.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-07,Tesco,HUF,"+ 905.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-06,"Vacsora - Pizza",HUF,"+ 1,500.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-06,"Ebéd - Kínai",HUF,"+ 1,060.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-05,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-05,"Ebéd - Kisbolt",HUF,"+ 770.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-05,"Reggeli - Pékség",HUF,"+ 395.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-05,"Ebéd - Tesco",HUF,"+ 425.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-04,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-04,"Reggeli - Látványpékség",HUF,"+ 440.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-04,Buszjegy,HUF,"+ 960.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-04,"WC ülőke",HUF,"+ 2,990.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-03,Kisbolt,HUF,"+ 1,400.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-02,"Ebéd - Pizza Forte",HUF,"+ 1,300.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-01,"From savings",HUF,"+ 20,000.00",Transfer,"From savings","Megtakarítás -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-07-01,"Ebéd - Tesco",HUF,"+ 430.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-01,"Reggeli - Pékség",HUF,"+ 380.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-07-01,Canesten,HUF,"+ 985.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-30,Tesco,HUF,"+ 1,055.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-30,"Reggeli - Pékség",HUF,"+ 264.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-30,"Ebéd - Pizza Forte",HUF,"+ 995.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-30,"Ebéd - Tesco",HUF,"+ 325.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-29,"Rehumon gél",HUF,"+ 1,040.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-29,"Reggeli - Kisbolt",HUF,"+ 275.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-28,"Ebéd - McDonalds",HUF,"+ 1,410.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-28,"Vacsora - Kisbolt",HUF,"+ 240.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-28,"Ebéd - McDonalds",HUF,"+ 1,410.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-27,"To wallet",HUF,"+ 10,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-06-27,"Vacsora - Kínai",HUF,"+ 480.00",Expense,"Dinner,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-27,"Ebéd - Gyros",HUF,"+ 1,200.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-27,Villanyszámla,HUF,"+ 2,590.00",Expense,Electricity,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-25,Spar,HUF,"+ 3,840.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-24,Tesco,HUF,"+ 1,370.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-24,"Ebéd - Tesco",HUF,"+ 265.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-24,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-23,"Vacsora - Pizza",HUF,"+ 995.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-23,Barack,HUF,"+ 155.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-23,"Ebéd - Tesco",HUF,"+ 405.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-23,"Reggeli - Pékség",HUF,"+ 380.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-22,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-22,"Ebéd - Tesco",HUF,"+ 520.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-22,Tusfürdő,HUF,"+ 480.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-22,"Vacsora - Kisbolt",HUF,"+ 460.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-22,"Game of Thrones",HUF,"+ 1,860.00",Expense,Books,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-21,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-21,"Ebéd - Tesco",HUF,"+ 45.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-21,Bomba,HUF,"+ 250.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-21,"Ebéd - Tesco",HUF,"+ 380.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-20,"Reggeli - Pékség",HUF,"+ 350.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-20,"ZP belépő",HUF,"+ 400.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-20,"4 buszjegy",HUF,"+ 1,280.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-20,"Whiskey kóla",HUF,"+ 960.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-20,"To wallet",HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-06-19,"Visszaút MÁV",HUF,"+ 1,110.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-19,"Vacsora - Pizza",HUF,"+ 1,400.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-18,"Buszjegy - Szolnok",HUF,"+ 660.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-18,"Hazaút MÁV",HUF,"+ 1,230.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-17,"2 boxer, 4 zokni",HUF,"+ 2,000.00",Expense,Clothing,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-17,"Sol sör",HUF,"+ 900.00",Expense,Entertainment,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-17,"JóReggelt + Tej",HUF,"+ 740.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-17,"Ebéd - Tesco",HUF,"+ 700.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-17,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-16,Fogkefe,HUF,"+ 780.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-16,"Tesco - Mézdinnye",HUF,"+ 505.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-16,"Ebéd - Tesco",HUF,"+ 315.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-16,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-15,"Ebéd - Kfc",HUF,"+ 1,420.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-15,"Reggeli - Pékség",HUF,"+ 405.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-14,"Ebéd - Kfc",HUF,"+ 820.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-14,"Reggeli - Pékség",HUF,"+ 395.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-13,"To wallet",HUF,"+ 40,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-06-12,"Vacsora - Pizza",HUF,"+ 1,500.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-11,Kisbolt,HUF,"+ 1,065.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-11,"Vacsora - Pizza",HUF,"+ 1,280.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-10,Kisbolt,HUF,"+ 895.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-10,Tesco,HUF,"+ 1,035.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-10,"Ebéd - Don Pepe",HUF,"+ 1,200.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-09,Balance,HUF,"+ 12,610.00",Expense,Balance,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-09,Tesco,HUF,"+ 1,160.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-09,Vodafone,HUF,"+ 2,000.00",Expense,Phone,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-09,"Ebéd - KFC",HUF,"+ 1,220.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-09,"Reggeli - Pékség",HUF,"+ 220.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-09,"OE-NIK tárgyfelvétel",HUF,"+ 28,000.00",Expense,University,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-09,"Közös költség",HUF,"+ 13,500.00",Expense,"Community fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-08,"To wallet",HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-06-08,Kisbolt,HUF,"+ 765.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-08,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-08,"George W. Bush - Decision Points",HUF,"+ 4,100.00",Expense,Books,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-07,"Ebéd - Kínai",HUF,"+ 440.00",Expense,"Lunch,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-07,"Reggeli - Pékség",HUF,"+ 455.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-06,"To wallet",HUF,"+ 10,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-06-06,Tesco,HUF,"+ 530.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-06,"Ebéd - Don Pepe",HUF,"+ 1,200.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-06,Lakbér,HUF,"+ 50,000.00",Expense,Rent,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-06-05,Spar,HUF,"+ 4,780.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-05,"WC papír",HUF,"+ 400.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-04,"Brigi, fagyizó",HUF,"+ 1,360.00",Expense,Date,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-04,"Ebéd - Pizza",HUF,"+ 1,300.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-03,"To wallet",HUF,"+ 23,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-06-03,"KFC + kóla",HUF,"+ 1,510.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-03,Internet,HUF,"+ 5,000.00",Expense,Internet,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-03,Díjbeszedő,HUF,"+ 6,780.00",Expense,"Water fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-03,"To savings",HUF,"+ 110,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-06-03,Fizetés,HUF,"+ 283,000.00",Income,Sallary,Kézpénz,Cleared,"Get 0.00",0.00,0.00
2011-06-03,Megtakarításba,HUF,"+ 30,000.00",Transfer,"To savings","Kézpénz -> Megtakarítás",Cleared,"Get 0.00",0.00,0.00
2011-06-03,"Laci Johnny ára",HUF,"+ 610.00",Income,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-03,"Reggeli - Pékség",HUF,"+ 390.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-02,"Vacsora - Burger King",HUF,"+ 350.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-02,"Ebéd - Don Pepe",HUF,"+ 540.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-02,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-02,"Mozi - Karib ternger kalózai 4.",HUF,"+ 2,690.00",Expense,Cinema,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-01,"Vacsora - Kínai",HUF,"+ 1,060.00",Expense,"Dinner,Chinese food",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-01,"Ebéd - Don Pepe",HUF,"+ 790.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-06-01,"Reggeli - Pékség",HUF,"+ 200.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-31,"Orbit cukorka",HUF,"+ 195.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-31,"Johnny Walker",HUF,"+ 2,800.00",Expense,Party,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-31,"Ebéd - Don Pepe",HUF,"+ 1,060.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-30,"Ebéd - Don Pepe",HUF,"+ 1,710.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-29,"Vacsora - Pizza",HUF,"+ 1,300.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-28,"Ebéd - Tesco",HUF,"+ 550.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-28,Tesco,HUF,"+ 520.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-28,"Izzó, törölköző, ágynemű, párna",HUF,"+ 5,665.00",Expense,"Home Improvement",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-28,"Parfüm, tusfürdő",HUF,"+ 2,400.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-28,"To wallet",HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-05-27,"Vacsora - KFC",HUF,"+ 800.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-27,"Ebéd - Don Pepe",HUF,"+ 1,110.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-27,Hajvágás,HUF,"+ 2,500.00",Expense,Hair,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-27,Ruha,HUF,"+ 5,970.00",Expense,Clothing,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-27,Hajvágás,HUF,"+ 2,500.00",Expense,Hair,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-27,Chello,HUF,"+ 7,810.00",Expense,Internet,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-27,Villanyszámla,HUF,"+ 4,925.00",Expense,Electricity,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-26,"To wallet",HUF,"+ 20,000.00",Transfer,"To wallet","Kézpénz -> Pénztárca",Cleared,"Get 0.00",0.00,0.00
2011-05-26,"Ebéd - Don Pepe",HUF,"+ 835.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-26,"Illatosító, wc öblítő, kappucsínó",HUF,"+ 1,800.00",Expense,"Shopping » Grooming",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-25,"To Kézpénz",HUF,"+ 70,000.00",Transfer,,"Pénztárca -> Kézpénz",Cleared,"Get 0.00",0.00,0.00
2011-05-25,"Ebéd - Don Pepe",HUF,"+ 850.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-24,Vodafone,HUF,"+ 3,000.00",Expense,Phone,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-24,McDonald's,HUF,"+ 1,060.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-22,Pizza,HUF,"+ 1,250.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-21,"RV előfizetés",HUF,"+ 1,970.00",Expense,Entertainment,OTP,Cleared,"Get 0.00",0.00,0.00
2011-05-21,Tesco,HUF,"+ 2,670.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-21,"Nivea deo",HUF,"+ 850.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-20,Pizza,HUF,"+ 1,350.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-19,Közösköltség,HUF,"+ 13,000.00",Expense,"Community fee",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-18,Tesco,HUF,"+ 980.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-18,Reggeli,HUF,"+ 400.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-18,"Ebéd - Don Pepe",HUF,"+ 4,500.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-16,Körömvirágkrém,HUF,"+ 680.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-14,Vonatjegy,HUF,"+ 2,220.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-11,"Ebéd - Don Pepe",HUF,"+ 4,000.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-11,Kisbolt,HUF,"+ 544.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-11,"Reggeli - Pékség",HUF,"+ 1,600.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-09,"Rowatinex, No-spa",HUF,"+ 1,711.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-07,"Ebéd - McDonald's",HUF,"+ 500.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-06,Bérlet,HUF,"+ 9,800.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-06,"Vizsgára bevásárlás",HUF,"+ 1,740.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-06,"Internet Chello",HUF,"+ 5,000.00",Expense,Internet,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-05,Albérlet,HUF,"+ 50,000.00",Expense,Rent,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-05,Fizetés,HUF,"+ 186,000.00",Income,Sallary,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-05,Tesco,HUF,"+ 1,525.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-04,Vacsora,HUF,"+ 1,500.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-04,"Ebéd - Don Pepe",HUF,"+ 3,000.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-04,"Reggeli - Pékség",HUF,"+ 1,000.00",Expense,Breakfast,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-03,Tesco,HUF,"+ 965.00",Expense,Grocery,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-02,"Ebéd - McDonald's",HUF,"+ 930.00",Expense,Lunch,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-02,Fogkrém,HUF,"+ 350.00",Expense,"Personal Care",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-05-01,Balance,HUF,"+ 4,225.00",Expense,Balance,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-30,"Vacsora - McDonald's",HUF,"+ 1,180.00",Expense,Dinner,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-29,"BKV Jegy gyűjtő",HUF,"+ 2,800.00",Expense,"Public Transport",Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-29,"No-Spa gyógyszer",HUF,"+ 540.00",Expense,Pharmacy,Pénztárca,Cleared,"Get 0.00",0.00,0.00
2011-04-29,Villanyszámla,HUF,"+ 4,000.00",Expense,Electricity,Pénztárca,Cleared,"Get 0.00",0.00,0.00
